#alt[km]	loss rate[s-1]
145		4.83887e+25
200		1.54225e+25
300		1.31499e+25
400		1.30797e+25
500		1.30765e+25
600		1.30757e+25
700		1.30758e+25
800		1.30762e+25
900		1.30764e+25
1000		1.30759e+25
1100		1.30754e+25
1200		1.30753e+25
1300		1.30761e+25
1400		1.30755e+25
1500		1.30757e+25
1600		1.30757e+25
1700		1.30757e+25
1800		1.3075e+25
1900		1.30753e+25
2000		1.30746e+25
2100		1.30757e+25
2200		1.30759e+25
2300		1.30746e+25
2400		1.30749e+25
2500		1.30748e+25
2600		1.30753e+25
2700		1.30749e+25
2800		1.30748e+25
2900		1.3075e+25
3000		1.30754e+25
3100		1.30755e+25
3200		1.30747e+25
3300		1.30746e+25
3400		1.30736e+25
3500		1.30746e+25
3600		1.30751e+25
3700		1.30743e+25
3800		1.30752e+25
3900		1.30749e+25
4000		1.30743e+25
4100		1.30739e+25
4200		1.3075e+25
4300		1.30739e+25
4400		1.3074e+25
4500		1.30738e+25
4600		1.30743e+25
4700		1.30742e+25
4800		1.30753e+25
4900		1.30741e+25
5000		1.30744e+25
