#alt[km]	loss rate[s-1]
145		2.13185e+25
200		1.47608e+25
300		7.59055e+24
400		7.03981e+24
500		6.96592e+24
600		6.95595e+24
700		6.95406e+24
800		6.95252e+24
900		6.95254e+24
1000		6.95263e+24
1100		6.95251e+24
1200		6.95248e+24
1300		6.95207e+24
1400		6.95213e+24
1500		6.95219e+24
1600		6.95237e+24
1700		6.95229e+24
1800		6.95197e+24
1900		6.95239e+24
2000		6.95154e+24
2100		6.95212e+24
2200		6.9518e+24
2300		6.95269e+24
2400		6.95226e+24
2500		6.95214e+24
2600		6.95205e+24
2700		6.95197e+24
2800		6.95178e+24
2900		6.95179e+24
3000		6.95188e+24
3100		6.95205e+24
3200		6.9518e+24
3300		6.95208e+24
3400		6.95168e+24
3500		6.9515e+24
3600		6.95147e+24
3700		6.95176e+24
3800		6.95136e+24
3900		6.95209e+24
4000		6.9512e+24
4100		6.95141e+24
4200		6.95227e+24
4300		6.95167e+24
4400		6.95162e+24
4500		6.95145e+24
4600		6.95202e+24
4700		6.95144e+24
4800		6.95173e+24
4900		6.9517e+24
5000		6.95152e+24
